district_id,police_station_id,crime_category_id,crime_registered_date,day_of_week,week_of_year,crime_month,crime_quarter,crime_year,lag_1,lag_7,lag_30,rolling_avg_7,rolling_avg_30,crime_count
46044000000052018,46044000000053516,46044000000055012,2022-12-06,2,49,12,4,2022,,,,45,45,45
46044000000052018,46044000000053613,46044000000053039,2025-11-03,1,45,11,4,2025,,,,10,10,10
46044000000056017,46044000000052533,46044000000055011,2025-10-01,3,40,10,4,2025,,,,8,8,8
46044000000056017,46044000000052486,46044000000055012,2022-05-04,3,18,5,2,2022,,,,9,9,9
46044000000057005,46044000000054492,46044000000053039,2024-10-24,4,43,10,4,2024,,,,10,10,10
46044000000053034,46044000000052485,46044000000056022,2022-05-18,3,20,5,2,2022,,,,10,10,10
46044000000053033,46044000000052515,46044000000053038,2024-05-08,3,19,5,2,2024,,,,10,10,10
46044000000055008,46044000000052527,46044000000052021,2022-02-27,0,8,2,1,2022,,,,10,10,10
46044000000055007,46044000000052520,46044000000056021,2024-02-28,3,9,2,1,2024,,,,7,7,7
46044000000057005,46044000000052510,46044000000058017,2024-05-18,6,20,5,2,2024,,,,7,7,7
46044000000052017,46044000000052454,46044000000053038,2022-02-22,2,8,2,1,2022,,,,7,7,7
46044000000057005,46044000000054498,46044000000058017,2022-07-22,5,29,7,3,2022,,,,9,9,9
46044000000057006,46044000000052494,46044000000052021,2022-08-10,3,32,8,3,2022,,,,7,7,7
46044000000058014,46044000000052562,46044000000056021,2022-01-24,1,4,1,1,2022,,,,10,10,10
46044000000054015,46044000000052565,46044000000053040,2022-04-20,3,16,4,2,2022,,,,8,8,8
46044000000055009,46044000000052522,46044000000058018,2024-11-16,6,46,11,4,2024,,,,10,10,10
46044000000057006,46044000000052570,46044000000056022,2023-10-12,4,41,10,4,2023,,,,8,8,8
46044000000056014,46044000000053502,46044000000056022,2024-10-22,2,43,10,4,2024,,,,10,10,10
46044000000056016,46044000000052561,46044000000058017,2025-10-05,0,40,10,4,2025,,,,10,10,10
46044000000058011,46044000000052575,46044000000053038,2023-06-01,4,22,6,2,2023,,,,9,9,9
46044000000052016,46044000000053515,46044000000053040,2022-04-19,2,16,4,2,2022,,,,10,10,10
46044000000055006,46044000000052460,46044000000054027,2024-02-20,2,8,2,1,2024,,,,9,9,9
46044000000053034,46044000000053526,46044000000054027,2022-03-04,5,9,3,1,2022,,,,10,10,10
46044000000055007,46044000000053505,46044000000052021,2022-10-26,3,43,10,4,2022,,,,10,10,10
46044000000055009,46044000000054512,46044000000058018,2023-06-27,2,26,6,2,2023,,,,10,10,10
46044000000055006,46044000000054494,46044000000055011,2025-05-14,3,20,5,2,2025,,,,9,9,9
46044000000052016,46044000000052531,46044000000055011,2022-02-25,5,8,2,1,2022,,,,4,4,4
46044000000053034,46044000000052520,46044000000055012,2022-04-15,5,15,4,2,2022,,,,3,3,3
46044000000056016,46044000000052529,46044000000054027,2022-10-20,4,42,10,4,2022,,,,5,5,5
46044000000055008,46044000000053577,46044000000058018,2025-12-17,3,51,12,4,2025,,,,5,5,5
46044000000053031,46044000000053564,46044000000058017,2023-10-01,0,39,10,4,2023,,,,5,5,5
46044000000052014,46044000000052489,46044000000053038,2025-12-10,3,50,12,4,2025,,,,5,5,5
46044000000052017,46044000000053542,46044000000053040,2024-01-05,5,1,1,1,2024,,,,5,5,5
46044000000056018,46044000000053560,46044000000053038,2022-07-12,2,28,7,3,2022,,,,3,3,3
46044000000052017,46044000000053544,46044000000054027,2023-07-26,3,30,7,3,2023,,,,5,5,5
46044000000056015,46044000000052567,46044000000056021,2023-11-21,2,47,11,4,2023,,,,3,3,3
46044000000058012,46044000000053607,46044000000053038,2025-08-06,3,32,8,3,2025,,,,2,2,2
46044000000052018,46044000000053572,46044000000053039,2023-03-08,3,10,3,1,2023,,,,5,5,5
46044000000058013,46044000000053607,46044000000056022,2023-03-13,1,11,3,1,2023,,,,4,4,4
46044000000052017,46044000000053544,46044000000052021,2023-07-26,3,30,7,3,2023,,,,5,5,5
46044000000052014,46044000000053533,46044000000056022,2022-11-01,2,44,11,4,2022,,,,5,5,5
46044000000057004,46044000000052452,46044000000056022,2022-09-01,4,35,9,3,2022,,,,5,5,5
46044000000054018,46044000000052538,46044000000052021,2025-12-06,6,49,12,4,2025,,,,5,5,5
46044000000058013,46044000000053531,46044000000053040,2023-01-04,3,1,1,1,2023,,,,5,5,5
46044000000056014,46044000000054503,46044000000053040,2025-05-02,5,18,5,2,2025,,,,4,4,4
46044000000052018,46044000000053572,46044000000058018,2023-03-08,3,10,3,1,2023,,,,5,5,5
46044000000054017,46044000000052523,46044000000054027,2023-08-11,5,32,8,3,2023,,,,4,4,4
46044000000052018,46044000000052533,46044000000057008,2023-12-06,3,49,12,4,2023,,,,5,5,5
46044000000052016,46044000000053547,46044000000053040,2025-01-17,5,3,1,1,2025,,,,5,5,5
46044000000056015,46044000000053581,46044000000055012,2023-06-28,3,26,6,2,2023,,,,5,5,5
46044000000054018,46044000000053514,46044000000055011,2025-04-05,6,14,4,2,2025,,,,3,3,3
46044000000057006,46044000000052553,46044000000056021,2024-12-09,1,50,12,4,2024,,,,3,3,3
46044000000056015,46044000000052567,46044000000053039,2023-11-21,2,47,11,4,2023,,,,5,5,5
46044000000056013,46044000000052561,46044000000058017,2025-08-11,1,33,8,3,2025,,,,36,36,36
46044000000054018,46044000000053609,46044000000056021,2022-09-22,4,38,9,3,2022,,,,16,16,16
46044000000053034,46044000000053501,46044000000052021,2024-02-21,3,8,2,1,2024,,,,29,29,29
46044000000052017,46044000000053607,46044000000055012,2023-12-27,3,52,12,4,2023,,,,41,41,41
46044000000058011,46044000000052535,46044000000055012,2022-10-10,1,41,10,4,2022,,,,34,34,34
46044000000053032,46044000000053526,46044000000058017,2023-09-25,1,39,9,3,2023,,,,14,14,14
46044000000054018,46044000000053514,46044000000054027,2025-04-05,6,14,4,2,2025,,,,25,25,25
46044000000055007,46044000000053531,46044000000053040,2023-05-12,5,19,5,2,2023,,,,18,18,18
46044000000055007,46044000000052483,46044000000053038,2022-09-13,2,37,9,3,2022,,,,14,14,14
46044000000054016,46044000000052476,46044000000056021,2022-12-05,1,49,12,4,2022,,,,21,21,21
46044000000052016,46044000000053571,46044000000055012,2023-03-14,2,11,3,1,2023,,,,21,21,21
46044000000052016,46044000000052573,46044000000053040,2024-08-16,5,33,8,3,2024,,,,39,39,39
46044000000058014,46044000000053599,46044000000053038,2022-07-22,5,29,7,3,2022,,,,68,68,68
46044000000054016,46044000000052514,46044000000054027,2025-04-03,4,14,4,2,2025,,,,55,55,55
46044000000056014,46044000000053564,46044000000055011,2023-03-20,1,12,3,1,2023,,,,62,62,62
46044000000058012,46044000000052552,46044000000054027,2022-08-09,2,32,8,3,2022,,,,78,78,78
46044000000055007,46044000000052565,46044000000058018,2024-12-24,2,52,12,4,2024,,,,14,14,14
46044000000057006,46044000000052453,46044000000054027,2022-05-27,5,21,5,2,2022,,,,22,22,22
46044000000057006,46044000000053619,46044000000057008,2022-09-03,6,35,9,3,2022,,,,13,13,13
46044000000053033,46044000000052457,46044000000052021,2025-10-12,0,41,10,4,2025,,,,26,26,26
46044000000055008,46044000000052564,46044000000055012,2025-07-16,3,29,7,3,2025,,,,39,39,39
46044000000057004,46044000000052556,46044000000055012,2025-06-05,4,23,6,2,2025,,,,45,45,45
46044000000053031,46044000000052505,46044000000056022,2025-04-16,3,16,4,2,2025,,,,20,20,20
46044000000056017,46044000000052477,46044000000056022,2024-08-10,6,32,8,3,2024,,,,13,13,13
46044000000055008,46044000000052564,46044000000053040,2025-07-16,3,29,7,3,2025,,,,16,16,16
46044000000057003,46044000000053539,46044000000058017,2022-03-01,2,9,3,1,2022,,,,20,20,20
46044000000056016,46044000000053599,46044000000052021,2025-09-07,0,36,9,3,2025,,,,11,11,11
46044000000058013,46044000000052479,46044000000057008,2025-10-11,6,41,10,4,2025,,,,20,20,20
46044000000053033,46044000000054507,46044000000053038,2023-06-21,3,25,6,2,2023,,,,42,42,42
46044000000053032,46044000000053603,46044000000055012,2024-08-13,2,33,8,3,2024,,,,14,14,14
46044000000054017,46044000000052473,46044000000055012,2025-09-11,4,37,9,3,2025,,,,13,13,13
46044000000055009,46044000000053503,46044000000054027,2022-07-10,0,27,7,3,2022,,,,37,37,37
46044000000055008,46044000000052554,46044000000053039,2025-06-14,6,24,6,2,2025,,,,44,44,44
46044000000057004,46044000000052446,46044000000052021,2024-03-28,4,13,3,1,2024,,,,21,21,21
46044000000058011,46044000000053576,46044000000056022,2025-06-24,2,26,6,2,2025,,,,17,17,17
46044000000053033,46044000000053611,46044000000057008,2022-12-19,1,51,12,4,2022,,,,39,39,39
46044000000057004,46044000000053619,46044000000055012,2023-08-26,6,34,8,3,2023,,,,50,50,50
46044000000053033,46044000000052496,46044000000058017,2023-07-21,5,29,7,3,2023,,,,15,15,15
46044000000052018,46044000000053501,46044000000055011,2023-04-07,5,14,4,2,2023,,,,31,31,31
46044000000058014,46044000000054502,46044000000053040,2025-11-07,5,45,11,4,2025,,,,46,46,46
46044000000056016,46044000000052500,46044000000055011,2025-01-26,0,4,1,1,2025,,,,40,40,40
46044000000056015,46044000000052509,46044000000055011,2025-02-05,3,6,2,1,2025,,,,23,23,23
46044000000054017,46044000000054501,46044000000055011,2022-08-18,4,33,8,3,2022,,,,33,33,33
46044000000052014,46044000000053611,46044000000052021,2025-07-14,1,29,7,3,2025,,,,31,31,31
46044000000058014,46044000000053552,46044000000056021,2022-12-12,1,50,12,4,2022,,,,21,21,21
46044000000053033,46044000000052464,46044000000053038,2022-08-20,6,33,8,3,2022,,,,26,26,26
46044000000058014,46044000000053615,46044000000058017,2025-04-06,0,14,4,2,2025,,,,50,50,50
46044000000057004,46044000000053542,46044000000058018,2025-06-09,1,24,6,2,2025,,,,16,16,16
46044000000056016,46044000000052499,46044000000053040,2025-02-22,6,8,2,1,2025,,,,30,30,30
46044000000056017,46044000000052449,46044000000057008,2025-09-16,2,38,9,3,2025,,,,34,34,34
46044000000056018,46044000000054492,46044000000054027,2023-03-09,4,10,3,1,2023,,,,37,37,37
46044000000055006,46044000000052547,46044000000057008,2025-12-02,2,49,12,4,2025,,,,20,20,20
46044000000054016,46044000000052490,46044000000057008,2024-03-27,3,13,3,1,2024,,,,16,16,16
46044000000055007,46044000000052492,46044000000053039,2022-06-20,1,25,6,2,2022,,,,28,28,28
46044000000056017,46044000000052448,46044000000053039,2022-05-20,5,20,5,2,2022,,,,44,44,44
46044000000056015,46044000000052520,46044000000053039,2024-01-12,5,2,1,1,2024,,,,15,15,15
46044000000052018,46044000000052513,46044000000058018,2025-12-07,0,49,12,4,2025,,,,24,24,24
46044000000057005,46044000000053614,46044000000055011,2024-07-04,4,27,7,3,2024,,,,29,29,29
46044000000058013,46044000000052480,46044000000058017,2022-07-24,0,29,7,3,2022,,,,20,20,20
46044000000054018,46044000000053585,46044000000058017,2024-05-03,5,18,5,2,2024,,,,27,27,27
46044000000055006,46044000000052552,46044000000056021,2022-09-16,5,37,9,3,2022,,,,22,22,22
46044000000058015,46044000000053557,46044000000053040,2023-06-16,5,24,6,2,2023,,,,43,43,43
46044000000057004,46044000000052483,46044000000056021,2024-08-26,1,35,8,3,2024,,,,30,30,30
46044000000055006,46044000000053605,46044000000058017,2023-03-12,0,10,3,1,2023,,,,32,32,32
46044000000056013,46044000000052548,46044000000053039,2023-11-11,6,45,11,4,2023,,,,43,43,43
46044000000052018,46044000000052466,46044000000053038,2023-07-01,6,26,7,3,2023,,,,18,18,18
46044000000054018,46044000000054495,46044000000055012,2024-07-04,4,27,7,3,2024,,,,42,42,42
46044000000052014,46044000000053566,46044000000056021,2023-10-28,6,43,10,4,2023,,,,28,28,28
46044000000054017,46044000000052567,46044000000054027,2022-01-21,5,3,1,1,2022,,,,23,23,23
46044000000055009,46044000000052510,46044000000053040,2024-02-08,4,6,2,1,2024,,,,21,21,21
46044000000056013,46044000000052485,46044000000052021,2023-06-23,5,25,6,2,2023,,,,39,39,39
46044000000056013,46044000000052536,46044000000058018,2022-08-23,2,34,8,3,2022,,,,33,33,33
46044000000052018,46044000000052526,46044000000053039,2024-07-09,2,28,7,3,2024,,,,22,22,22
46044000000058015,46044000000052449,46044000000053038,2023-05-05,5,18,5,2,2023,,,,17,17,17
46044000000056014,46044000000054487,46044000000058018,2022-12-06,2,49,12,4,2022,,,,13,13,13
46044000000055009,46044000000053610,46044000000054027,2023-01-20,5,3,1,1,2023,,,,33,33,33
46044000000057004,46044000000053611,46044000000053039,2022-01-10,1,2,1,1,2022,,,,25,25,25
46044000000057003,46044000000052525,46044000000056021,2023-10-16,1,42,10,4,2023,,,,16,16,16
46044000000054015,46044000000052555,46044000000056021,2023-07-15,6,28,7,3,2023,,,,48,48,48
46044000000058013,46044000000053607,46044000000053039,2023-03-13,1,11,3,1,2023,,,,32,32,32
46044000000053033,46044000000052478,46044000000056022,2025-12-13,6,50,12,4,2025,,,,36,36,36
46044000000054018,46044000000054514,46044000000058018,2023-05-23,2,21,5,2,2023,,,,42,42,42
46044000000055009,46044000000052508,46044000000058018,2023-01-16,1,3,1,1,2023,,,,45,45,45
46044000000056016,46044000000053509,46044000000053040,2022-01-01,6,52,1,1,2022,,,,34,34,34
46044000000052018,46044000000052550,46044000000053038,2025-05-20,2,21,5,2,2025,,,,28,28,28
46044000000057005,46044000000052474,46044000000055011,2023-05-03,3,18,5,2,2023,,,,23,23,23
46044000000052016,46044000000052512,46044000000054027,2023-08-21,1,34,8,3,2023,,,,30,30,30
46044000000055008,46044000000052573,46044000000057008,2024-06-12,3,24,6,2,2024,,,,30,30,30
46044000000058015,46044000000052520,46044000000056021,2025-08-20,3,34,8,3,2025,,,,19,19,19
46044000000057004,46044000000052446,46044000000054027,2024-06-01,6,22,6,2,2024,,,,13,13,13
46044000000052014,46044000000053617,46044000000053039,2024-03-27,3,13,3,1,2024,,,,24,24,24
46044000000056017,46044000000053585,46044000000055012,2025-08-06,3,32,8,3,2025,,,,16,16,16
46044000000058015,46044000000052526,46044000000058017,2022-07-18,1,29,7,3,2022,,,,50,50,50
46044000000057006,46044000000052453,46044000000053039,2022-05-27,5,21,5,2,2022,,,,15,15,15
46044000000054017,46044000000053544,46044000000053040,2024-01-25,4,4,1,1,2024,,,,18,18,18
46044000000052016,46044000000053607,46044000000057008,2024-02-06,2,6,2,1,2024,,,,26,26,26
46044000000052014,46044000000054490,46044000000053040,2025-11-17,1,47,11,4,2025,,,,27,27,27
46044000000057003,46044000000052523,46044000000055012,2023-11-06,1,45,11,4,2023,,,,41,41,41
46044000000056014,46044000000052524,46044000000053039,2025-08-16,6,33,8,3,2025,,,,24,24,24
46044000000056017,46044000000052545,46044000000057008,2024-01-28,0,4,1,1,2024,,,,14,14,14
46044000000052018,46044000000053587,46044000000058017,2022-02-04,5,5,2,1,2022,,,,23,23,23
46044000000058014,46044000000054493,46044000000057008,2022-06-22,3,25,6,2,2022,,,,26,26,26
46044000000052014,46044000000054489,46044000000058017,2022-08-20,6,33,8,3,2022,,,,14,14,14
46044000000056015,46044000000053618,46044000000053038,2024-04-24,3,17,4,2,2024,,,,33,33,33
46044000000055008,46044000000053540,46044000000056022,2025-01-22,3,4,1,1,2025,,,,33,33,33
46044000000053031,46044000000052497,46044000000054027,2025-07-09,3,28,7,3,2025,,,,16,16,16
46044000000052016,46044000000053547,46044000000058018,2025-01-17,5,3,1,1,2025,,,,16,16,16
46044000000057004,46044000000052493,46044000000056022,2025-01-07,2,2,1,1,2025,,,,39,39,39
46044000000054018,46044000000052492,46044000000057008,2024-08-19,1,34,8,3,2024,,,,14,14,14
46044000000054015,46044000000053610,46044000000055011,2025-08-14,4,33,8,3,2025,,,,32,32,32
46044000000054018,46044000000053584,46044000000058018,2023-05-14,0,19,5,2,2023,,,,13,13,13
46044000000057004,46044000000052575,46044000000058017,2022-03-07,1,10,3,1,2022,,,,25,25,25
46044000000054018,46044000000052444,46044000000058017,2022-10-25,2,43,10,4,2022,,,,37,37,37
46044000000055008,46044000000052531,46044000000053039,2024-04-17,3,16,4,2,2024,,,,23,23,23
46044000000056018,46044000000052462,46044000000057008,2025-10-02,4,40,10,4,2025,,,,14,14,14
46044000000058011,46044000000052511,46044000000056022,2025-12-18,4,51,12,4,2025,,,,22,22,22
46044000000058014,46044000000053544,46044000000054027,2025-06-04,3,23,6,2,2025,,,,24,24,24
46044000000054018,46044000000052539,46044000000056022,2025-03-05,3,10,3,1,2025,,,,16,16,16
46044000000056015,46044000000053588,46044000000055011,2022-10-05,3,40,10,4,2022,,,,31,31,31
46044000000057004,46044000000053544,46044000000058017,2023-06-14,3,24,6,2,2023,,,,21,21,21
46044000000053031,46044000000052522,46044000000055012,2022-03-06,0,9,3,1,2022,,,,40,40,40
46044000000057003,46044000000052505,46044000000055011,2022-09-04,0,35,9,3,2022,,,,15,15,15
46044000000057004,46044000000054518,46044000000056022,2025-08-17,0,33,8,3,2025,,,,23,23,23
46044000000056017,46044000000054520,46044000000058017,2023-09-27,3,39,9,3,2023,,,,26,26,26
46044000000052017,46044000000052559,46044000000053040,2022-12-18,0,50,12,4,2022,,,,50,50,50
46044000000052018,46044000000052466,46044000000057008,2023-07-01,6,26,7,3,2023,,,,23,23,23
46044000000055008,46044000000053560,46044000000052021,2022-03-26,6,12,3,1,2022,,,,25,25,25
46044000000054015,46044000000053613,46044000000058018,2023-06-24,6,25,6,2,2023,,,,15,15,15
46044000000053034,46044000000053499,46044000000056021,2023-02-09,4,6,2,1,2023,,,,22,22,22
46044000000054018,46044000000054510,46044000000057008,2025-08-24,0,34,8,3,2025,,,,15,15,15
46044000000054015,46044000000054488,46044000000052021,2024-02-08,4,6,2,1,2024,,,,38,38,38
46044000000052018,46044000000052461,46044000000053040,2023-10-09,1,41,10,4,2023,,,,25,25,25
46044000000056015,46044000000053500,46044000000056021,2022-01-18,2,3,1,1,2022,,,,19,19,19
46044000000057006,46044000000052565,46044000000052021,2023-01-28,6,4,1,1,2023,,,,47,47,47
46044000000058015,46044000000052484,46044000000055011,2023-03-09,4,10,3,1,2023,,,,25,25,25
46044000000052014,46044000000052557,46044000000053038,2023-03-04,6,9,3,1,2023,,,,41,41,41
46044000000053031,46044000000053543,46044000000057008,2023-01-26,4,4,1,1,2023,,,,17,17,17
46044000000053034,46044000000052454,46044000000055011,2024-06-05,3,23,6,2,2024,,,,24,24,24
46044000000057005,46044000000053563,46044000000053039,2024-06-26,3,26,6,2,2024,,,,29,29,29
46044000000054018,46044000000053607,46044000000053038,2022-01-15,6,2,1,1,2022,,,,46,46,46
46044000000056014,46044000000054513,46044000000056022,2025-08-21,4,34,8,3,2025,,,,22,22,22
46044000000057003,46044000000053550,46044000000058017,2025-04-13,0,15,4,2,2025,,,,24,24,24
46044000000053033,46044000000054507,46044000000055012,2023-06-21,3,25,6,2,2023,,,,14,14,14
46044000000054015,46044000000052483,46044000000058017,2023-01-13,5,2,1,1,2023,,,,25,25,25
46044000000053033,46044000000052464,46044000000052021,2022-08-20,6,33,8,3,2022,,,,25,25,25
46044000000054018,46044000000052455,46044000000055012,2025-05-05,1,19,5,2,2025,,,,35,35,35
46044000000053033,46044000000054491,46044000000053038,2025-04-19,6,16,4,2,2025,,,,12,12,12
46044000000057006,46044000000052526,46044000000058018,2025-08-15,5,33,8,3,2025,,,,26,26,26
46044000000052018,46044000000052459,46044000000052021,2022-05-21,6,20,5,2,2022,,,,37,37,37
46044000000056013,46044000000052486,46044000000053040,2023-07-15,6,28,7,3,2023,,,,25,25,25
46044000000053034,46044000000054517,46044000000055011,2025-11-01,6,44,11,4,2025,,,,17,17,17
46044000000052017,46044000000052470,46044000000056022,2022-04-23,6,16,4,2,2022,,,,14,14,14
46044000000052016,46044000000053581,46044000000052021,2024-08-17,6,33,8,3,2024,,,,20,20,20
46044000000056017,46044000000054500,46044000000055011,2025-12-15,1,51,12,4,2025,,,,35,35,35
46044000000053034,46044000000052444,46044000000058018,2025-09-16,2,38,9,3,2025,,,,14,14,14
46044000000055006,46044000000052496,46044000000055012,2023-03-19,0,11,3,1,2023,,,,15,15,15
46044000000054016,46044000000053526,46044000000058017,2024-09-03,2,36,9,3,2024,,,,40,40,40
46044000000053034,46044000000053586,46044000000057008,2023-10-20,5,42,10,4,2023,,,,28,28,28
46044000000057003,46044000000052551,46044000000052021,2025-06-20,5,25,6,2,2025,,,,31,31,31
